Facility ID,Facility Name,Address Line 1,Address Line 2,City,State,ZIP,Latitude,Longitude,Total Rated Electric Generation (kW),Total Rated Heat Generation (MBtu/h),Total Rated Electrical Discharge Capacity (kW),Total Rated Electrical Storage Capacity (kWh),Total Rated Cooling Energy Discharge Capacity (ton),Total Equivalent Electrical Discharge Capacity from Cooling Sources (kW),Total Rated Cooling Energy Storage Capacity (ton-hour),Total Equivalent Electrical Storage Capacity from Cooling Sources (kWh),Total Rated Thermal Energy Discharge Capacity (MBtu/h),Total Equivalent Electrical Discharge Capacity from Thermal Sources (kW),Total Rated Thermal Energy Storage Capacity (MBtu),Total Equivalent Electrical Storage Capacity from Thermal Sources (kWh),Facility Submits Data on Electricity Imported from Utility?,Source Weather Station for Ambient Temperature Data,Metric Data Last Modified,Installed Systems,Alternate Name(s),Facility Website (external),Category,Subcategory,Floor Area (ft²),No. of Occupancy Units,Electric Utility,Gas Utility,NYISO Zone,Located in Flood Plain
701,Elmira Southside School,777 S Main St,,Elmira,NY,14904,42.2849179,-77.4217231,0,0,0,0,0,0,1522,0,0,0,0,0,FALSE,KSYR,2/21/19 17:04,1,,,Education,High School,,,New York State Electric and Gas,,C - Central,
702,Memorial Sloan Kettering Westchester,500 Westchester Ave,,West Harrison,NY,10604,41.0279511,-73.7359406,0,0,0,0,0,0,1522,0,0,0,0,0,FALSE,KLGA,3/18/19 14:19,1,Memorial Sloan Kettering Cancer Center; MSK Westchester,,Health Care (Inpatient),Hospital,,,Consolidated Edison,,I - Dunwoodie,
703,Citigroup Headquarters,388 Greenwich St,,New York,NY,10013,40.7201177,-74.0120691,0,0,0,0,0,0,8371,0,0,0,0,0,FALSE,KLGA,7/31/19 15:32,1,Shearson Lehman Plaza; Travelers Building,,Office,Bank or Other Financial Institution,,,Consolidated Edison,,J - New York City,
704,Manhattan Center,311 W 34th St,,New York,NY,10001,40.752638,-73.9940194,0,0,0,0,0,0,2800,0,0,0,0,0,FALSE,KLGA,2/21/19 17:04,1,Hammerstein Ballroom,,Public Assembly,Entertainment or Culture,,,Consolidated Edison,,J - New York City,
705,SUNY Jefferson Community College,1220 Coffeen St,,Watertown,NY,13601,43.9915975,-75.9359379,0,0,0,0,0,0,1280,0,0,0,0,0,FALSE,KSYR,7/31/19 15:41,1,John W. Deans Collaborative Learning Center,,Education,College or University,,,National Grid - Upstate NY (Niagara Mohawk),,E - Mohawk Valley,
706,Morgan Stanley - NYC,522 5th Ave,,New York,NY,10036,40.7546949,-73.9827353,0,0,0,0,0,0,3920,0,0,0,0,0,FALSE,KLGA,7/31/19 15:37,1,,,Office,Bank or Other Financial Institution,,,Consolidated Edison,,J - New York City,
707,Credit Suisse,11 Madison Ave,,New York,NY,10010,40.7414202,-73.9870724,0,0,0,0,0,0,11968,0,0,0,0,0,FALSE,KLGA,8/2/19 14:00,2,Metropolitan Life North Building; Eleven Madison,,Office,Bank or Other Financial Institution,,,Consolidated Edison,,J - New York City,
708,"Regeneron Pharmaceuticals, Inc.",1 Rockwood Rd,,Sleepy Hollow,NY,12601,41.114437,-73.8639667,1024.65,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,2/21/19 17:05,1,,https://www.regeneron.com/,Manufacturing,Chemicals,,,Consolidated Edison,,I - Dunwoodie,
709,TIAA,730 3rd Ave,,New York,NY,10017,40.7529147,-73.974175,0,0,0,0,0,0,6600,0,0,0,0,0,FALSE,KLGA,7/31/19 15:36,1,,,Office,Bank or Other Financial Institution,,,Consolidated Edison,,J - New York City,
710,AXA Equitable Center,787 7th Ave,,New York,NY,10019,40.7618396,-73.9843692,0,0,0,0,0,0,9900,0,0,0,0,0,FALSE,KLGA,7/31/19 15:37,1,The Equitable Tower; Equitable Center West,,Office,Bank or Other Financial Institution,,,Consolidated Edison,,J - New York City,
711,Goldman Sachs Manhattan HQ,200 West St,,New York,NY,10282,40.7148516,-74.0163964,0,0,0,0,0,0,20240,0,0,0,0,0,FALSE,KLGA,7/31/19 15:39,1,,,Office,Bank or Other Financial Institution,,,Consolidated Edison,,J - New York City,
712,Rockefeller Center,30 Rockefeller Plaza,,New York,NY,10112,40.7589672,-73.9815261,0,0,0,0,0,0,9020,0,0,0,0,0,FALSE,KLGA,7/31/19 15:35,1,,,Office,Mixed-Use Office,,,Consolidated Edison,,J - New York City,
713,55 Water Street,55 Water St,,New York,NY,10041,40.7033266,-74.0110849,0,0,0,0,0,0,16000,0,0,0,0,0,FALSE,KLGA,7/31/19 15:35,1,,,Office,Mixed-Use Office,,,Consolidated Edison,,J - New York City,
714,1155 Avenue of the Americas,1155 6th Ave,,New York,NY,10036,40.7566273,-73.9836055,0,0,0,0,0,0,3248,0,0,0,0,0,FALSE,KLGA,7/31/19 15:38,1,Durst Building,,Office,Mixed-Use Office,,,Consolidated Edison,,J - New York City,
715,Verizon Building,140 West St,,New York,NY,10013,40.71396,-74.0138663,0,0,0,0,0,0,10080,0,0,0,0,0,FALSE,KLGA,7/31/19 15:40,1,Barclay-Vesey Building; New York Telephone Company Building,,Office,,,,Consolidated Edison,,J - New York City,
716,GE Global Research [Broadalbin],560 NY-29,,Broadalbin,NY,12025,43.061306,-74.1570742,2984.85,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:05,1,,https://www.geglobalresearch.com/,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
717,GE Global Research [Amsterdam A],537 NY-67,,Amsterdam,NY,12010,42.9544188,-74.222045,2984.85,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:06,1,,https://www.geglobalresearch.com/,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
718,GE Global Research [Amsterdam B],546 NY-67,,Amsterdam,NY,12010,42.9545689,-74.2222392,2984.85,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:06,1,,https://www.geglobalresearch.com/,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
719,GE Global Research [Delanson A],664 Alexander Rd,,Delanson,NY,12053,42.755859,-74.2120387,2984.85,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:06,1,,https://www.geglobalresearch.com/,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
720,GE Global Research [Johnstown A],171-173 County Hwy 142A,,Johnstown,NY,12095,42.9936678,-74.321645,2984.85,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:06,1,,https://www.geglobalresearch.com/,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
721,GE Global Research [Sharon Springs],106 Empie Rd,,Sharon Springs,NY,13459,42.775105,-74.5693337,2984.85,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:06,1,,https://www.geglobalresearch.com/,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
722,Broome County - 399 Broome Corp Pkwy,399 Broome Corporate Pkwy,,Conklin,NY,13748,42.060917,-75.822831,2791.86,0,0,0,0,0,0,0,0,0,0,0,FALSE,KBGM,2/21/19 17:06,1,,https://www.ny.gov/counties/broome,Office,Government Office,,,New York State Electric and Gas,,C - Central,
723,Broome County - 375 Broome Corp Pkwy,375 Broome Corporate Pkwy,,Conklin,NY,13748,42.0631369,-75.8207503,2485.96,0,0,0,0,0,0,0,0,0,0,0,FALSE,KBGM,2/21/19 17:06,1,,https://www.ny.gov/counties/broome,Office,Government Office,,,New York State Electric and Gas,,C - Central,
724,Oswego County Fulton,3125 NY-3,,Fulton,NY,13069,43.3424415,-76.3454445,2509.14,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,2/21/19 17:06,1,,http://oswegocounty.com/,Public Order and Safety,"Jail, Reformatory, or Penitentiary",,,National Grid - Upstate NY (Niagara Mohawk),,C - Central,
726,City of Beacon,100 Dennings Ave,,Beacon,NY,12508,41.4946356,-73.9838293,2794.68,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSWF,2/21/19 17:07,1,,http://www.cityofbeacon.org/,Utilities Water and Waste Management,Landfill,,,Central Hudson Gas and Electric,,G - Hudson Valley,
727,Anheuser Busch LLC (NY 15 0107),1299 Kingdom Rd,,Baldwinsville,NY,13027,43.1532617,-76.4150233,2756.52,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,2/21/19 17:07,1,,https://www.anheuser-busch.com/,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,C - Central,
728,St. Lawrence University (NY 14 0111),24805 County Rd 67,,Watertown,NY,13601,43.9335684,-75.8787045,2906.46,0,0,0,0,0,0,0,0,0,0,0,FALSE,KART,2/21/19 17:07,1,,https://www.stlawu.edu/,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,E - Mohawk Valley,
729,Time Warner Cable Enterprises LLC (NY 14 0188),6607 Bartlett Rd,,Rome,NY,13440,43.1825329,-75.4302491,2843.1,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,2/21/19 17:07,1,,https://www.spectrum.com/?cmp=TWC,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,E - Mohawk Valley,
730,Glenn Gardens Apartments,175 W 87th St,,New York,NY,10024,40.7885545,-73.97438,200,1400,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,2/21/19 17:07,1,,http://www.glenngardens.com/,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
731,SUNY Poly Perth,4335 NY-30,,Amsterdam,NY,12010,42.9868451,-74.1906647,5230,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:07,1,,https://sunypoly.edu/,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
732,Wal-Mart Stores Inc. - 8005 Call Pkwy,8005 Call Pkwy,,Batavia,NY,14020,43.027054,-78.1875855,2828.15,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 17:07,1,,https://www.walmart.com/?adid=22222222220220085369&wmlspartner=wmtlabs&wl0=e&wl1=g&wl2=c&wl3=210041945663&wl4=kwd-27665750&wl5=9005080&wl6=&wl7=&wl8=&veh=sem,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,A - West,
733,Town of Grand Island - 7755 Oak Orchard Road,7755 Oak Orchard Rd,,Batavia,NY,14020,43.038697,-78.1878493,2902.44,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 17:07,1,,http://www.grand-island.ny.us/,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,A - West,
734,Praxair - 8169 Bank Street Road,8169 Bank Street Rd,,Batavia,NY,14020,43.0191089,-78.155978,2828.15,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 17:07,1,,http://www.praxair.com/,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,A - West,
735,"Barton Mines Company, LLC - 28 Barton Mines Lane",28 Barton Mines Rd,,North Creek,NY,12853,43.6892675,-74.0646265,2692.8,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSLK,2/21/19 17:08,1,,https://www.barton.com/about-barton/,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
736,General Electric  (19th Hole Solar),2617 NY-67,,Johnstown,NY,12095,42.9853616,-74.3136332,10460,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:08,1,,https://www.ge.com/,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
737,NYU Langone Medical Center,550 1st Avenue,,New York,NY,10016,40.7421222,-73.9761518,9820,127000,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,3/7/20 20:34,1,,https://med.nyu.edu/,Health Care (Inpatient),Hospital,,,Consolidated Edison,Consolidated Edison,J - New York City,
738,Daroga Power - 2016 Pitkin Ave,2016 Pitkin Ave,,Brooklyn,NY,11207,40.6708706,-73.8985995,414.75,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 17:08,1,,https://www.darogapower.com/,Office,Sales Office,,,Consolidated Edison,,J - New York City,
739,Finger Lakes Extrusion Corporation - 2437 Route 21,2437 NY-21,,Canandaigua,NY,14424,42.912488,-77.2425991,555.56,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 17:08,1,,https://www.flextubing.com/,Manufacturing,Plastics and Rubber Products,,,Rochester Gas and Electric,,B - Genessee,
740,Columbia University - 124 Johnson Road,124 Johnson Rd,,Chester,NY,10918,41.383568,-74.26382464,2902,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSWF,2/21/19 17:09,1,,https://www.columbia.edu/,Education,College or University,,,Orange and Rockland Utilities,,G - Hudson Valley,
741,Columbia University - 234 State Line Road,234 State Line Rd,,Westtown,NY,10998,41.295949,-74.5548583,2902,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSWF,2/21/19 17:09,1,,https://www.columbia.edu/,Education,College or University,,,Orange and Rockland Utilities,,G - Hudson Valley,
742,City of Utica - 583A Five Mile Line Road,583A 5 Mile Line Rd,,Lisbon,NY,13658,44.7276181,-75.3401353,1981.44,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 17:09,1,,http://www.cityofutica.com/,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,E - Mohawk Valley,
743,Onondaga County Oak Orchard WWTP - 4300 Oak Orchard Road,4300 Oak Orchard Rd,,Clay,NY,13041,43.2019149,-76.2122416,2522.96,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,2/21/19 17:09,1,,http://www.ongov.net/wep/index.html,Utilities Water and Waste Management,Wastewater Treatment Plant,,,National Grid - Upstate NY (Niagara Mohawk),,C - Central,
745,Cornell University - 1 Main Street,1 Main St,,New York,NY,10044,40.7547869,-73.9562773,847.67,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 17:09,1,,http://www.cornell.edu/,Education,College or University,,,Consolidated Edison,,J - New York City,
746,Erie County (Alden) - 11581 Walden Avenue,11581 Walden Ave,,Alden,NY,14004,42.9328459,-78.5593572,2461.09,0,0,0,0,0,0,0,0,0,0,0,FALSE,KBUF,2/21/19 17:09,1,,http://www2.erie.gov/sheriff/index.php?q=jail-management-division,Public Order and Safety,"Jail, Reformatory, or Penitentiary",,,New York State Electric and Gas,,A - West,
747,County of Lewis - 5252 Outer Stowe Street,5252 Outer Stowe St,,Lowville,NY,13367,43.7788369,-75.5029177,2461.09,0,0,0,0,0,0,0,0,0,0,0,FALSE,KART,2/21/19 17:09,1,,https://www.lewiscounty.org/departments/jail/jail,Public Order and Safety,"Jail, Reformatory, or Penitentiary",,,National Grid - Upstate NY (Niagara Mohawk),,E - Mohawk Valley,
749,Mather Hospital,75 N Country Rd,,Port Jefferson,NY,11777,40.9385363,-73.0562962,0,0,0,0,0,0,12000,0,0,0,0,0,FALSE,KLGA,7/31/19 15:42,1,,,Health Care (Inpatient),Hospital,,,Long Island Power Authority (PSEG-LI),,K - Long Island,
750,Brooklyn Army Terminal,140 58th St,,Brooklyn,NY,11220,40.6455041,-74.0260959,0,0,100,720,0,0,0,0,0,0,0,0,FALSE,KLGA,4/4/19 18:56,1,,,Manufacturing,Miscellaneous,,,Consolidated Edison,,J - New York City,
751,Cornell University Weinhold Chilled Water Plant,661 Dryden Rd,,Ithaca,NY,14850,42.4433369,-76.4766348,0,0,0,0,0,0,30000,0,0,0,0,0,FALSE,KITH,7/31/19 15:33,1,,,Education,College or University,,,New York State Electric and Gas,,C - Central,
752,East Hampton Energy Storage Center,3 Cove Hollow Rd,,East Hampton,NY,11937,40.9611081,-72.2122819,0,0,5000,40000,0,0,0,0,0,0,0,0,FALSE,KJFK,4/4/19 18:56,1,,,Offsite Resource,Utility Support,,,Long Island Power Authority (PSEG-LI),,K - Long Island,
753,5813B Route 30,5813B NY-30,,Amsterdam,NY,12010,42.9108352,-74.2160013,2755.62,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,8/15/19 14:52,1,"SUNY RF, on behalf - 5813 5614 Minaville Road, Florida, NY",https://sunypoly.edu/,Education,College or University,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
754,5813E Route 30,5813E NY-30,,Amsterdam,NY,12010,42.9108352,-74.2160013,2789.64,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,8/12/19 19:35,1,,https://sunypoly.edu/,Education,College or University,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
755,5813A Route 30,5813A NY-30,,Amsterdam,NY,12010,42.9108313,-74.2160013,2755.62,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,8/15/19 14:53,1,"SUNY Polytechnic 3 of 5; SUNY RF on behalf - 5813 5614 Minaville Road, Florida, NY",https://sunypoly.edu/,Education,College or University,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
756,"SUNY RF, on behalf of SUNY Polytechnic - 218 Buckley Road",218 Buckley Rd,,Whitehall,NY,12887,43.553817,-73.366057,5657.6,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:10,1,,https://sunypoly.edu/,Education,College or University,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
757,"SUNY RF, on behalf of SUNY Polytechnic 11 - Old Stage Road",373 Old Stage Rd,,Altamont,NY,12009,42.6896769,-74.0600629,2828.8,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:10,1,,https://sunypoly.edu/,Education,College or University,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
758,"SUNY RF, on behalf of SUNY Polytechnic 12 - 0 Greenmount Cemetery",Greenmount Cemetery Ln,,Whitehall,NY,12887,43.5410879,-73.392696,2591.46,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,3/5/20 21:47,1,,https://sunypoly.edu/,Education,College or University,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
759,Greene County - 84 Volunteer Drive,84 Volunteer Dr,,Cairo,NY,12413,42.2951688,-74.0032538,2271.64,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:11,1,,https://www.greenegovernment.com/,Office,Government Office,,,Central Hudson Gas and Electric,,G - Hudson Valley,
760,Town of Wawayanda - 80 Ridgebury Hill Road,80 Ridgebury Hill Rd,,Slate Hill,NY,10973,41.3917463,-74.4586499,442.68,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,2/21/19 17:11,1,,https://townofwawayanda.com/,Office,Government Office,,,Orange and Rockland Utilities,,G - Hudson Valley,
761,The Research Found - 519 Route 151 (South A),Co Rd 151,,Oppenheim,NY,13452,43.0705216,-74.7330003,2432,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:11,1,,http://www.rfsuny.org/,Education,College or University,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
762,Home Depot #1262,979 Central Ave,,Albany,NY,12205,42.6847729,-73.7951261,210,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:11,1,,https://www.homedepot.com/,Mercantile (Retail Other Than Malls),Retail Store,,,National Grid - Upstate NY (Niagara Mohawk),National Grid - Upstate NY (Niagara Mohawk),F - Capital,
763,Northern Adirondack CSD - 5572 Route 11,5572 US-11,,Ellenburg Center,NY,12934,44.8955667,-73.8438565,1656,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPBG,2/21/19 17:11,1,,http://www.nacs1.org/,Education,High School,,,New York State Electric and Gas,,D - North,
764,City of Utica Solar Project 1 - 583B Five Mile Line Road,583B 5 Mile Line Rd,,Lisbon,NY,13658,44.7276181,-75.3401353,2789.64,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 17:11,1,,http://www.cityofutica.com/,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,E - Mohawk Valley,
765,Daroga - 2042 Pitkin Ave,2042 Pitkin Ave,,Brooklyn,NY,11207,40.671066,-73.8994121,749,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 17:11,1,,https://www.darogapower.com/,Warehouse and Storage,Non-refrigerated Warehouse,,,Consolidated Edison,,J - New York City,
766,Home Depot 1245 - 55 Weyman Avenue,55 Weyman Ave,,New Rochelle,NY,10805,40.8991112,-73.7947164,230.4,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 17:11,1,,https://www.homedepot.com/,Mercantile (Retail Other Than Malls),Retail Store,,,Consolidated Edison,,J - New York City,
767,519 Route 151 - 519 County Route 151 (North B),519 Co Rd 151,,St. Johnsville,NY,13452,43.0601641,-74.7378677,1942.56,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:11,1,,,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
768,Broadalbin-Perth CSD - 1870 County Hwy 107,1870 County Hwy 107,,Amsterdam,NY,12010,43.0180336,-74.1918419,1930.5,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:11,1,,https://www.bpcsd.org/our-schools/middle-school/,Education,Elementary or Middle School,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
769,Town of Guilderland - 6151 State Hwy 30,6151 NY-30,,Amsterdam,NY,12010,42.8982175,-74.2258993,2815.8,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:12,1,,https://www.townofguilderland.org/,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
770,SUNY Poly Selkirk 1 - 59 Speeder Road,59 Speeder Rd,,Selkirk,NY,12158,42.5440941,-73.8186754,2600,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:12,1,,https://sunypoly.edu/,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
771,SUNY Poly Selkirk 2 - 61 Speeder Road,61 Speeder Rd,,Selkirk,NY,12158,42.544093,-73.8180356,2610,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:12,1,,https://sunypoly.edu/,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
772,SUNY Poly Selkirk 3 - 63 Speeder Road,63 Speeder Rd,,Selkirk,NY,12158,42.5440941,-73.8186754,2600,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:12,1,,https://sunypoly.edu/,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
773,SUNY Poly Selkirk 4 - 65 Speeder Road,65 Speeder Rd,,Selkirk,NY,12158,42.5440941,-73.8186754,2600,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:12,1,,https://sunypoly.edu/,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
774,Pepsi Cola Bottling LLC - 9801 Avenue D,9801 Avenue D,,Brooklyn,NY,11236,40.650775,-73.9093047,1068.12,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 17:12,1,,http://www.pepsico.com/,Warehouse and Storage,Distribution or Shipping Center,,,Consolidated Edison,,J - New York City,
775,Stop and Shop #581 - 2754 Hylan Blvd.,2754 Hylan Blvd,,Staten Island,NY,10306,40.5638081,-74.1166327,197.945,0,0,0,0,0,0,0,0,0,0,0,FALSE,KEWR,2/21/19 17:12,1,,https://stopandshop.com/,Food Sales,Grocery Store or Food Market,,,Consolidated Edison,,J - New York City,
776,Minisink Solar - 1718 County Route 1,1718A County Rte 1,,Minisink,NY,10998,41.24859,-74.3491195,5290.11,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSWF,2/21/19 17:12,1,,,Offsite Resource,Solar Farm,,,Orange and Rockland Utilities,,G - Hudson Valley,
777,Home Depot Schenectady #1239,2500 Cambridge Rd,,Schenectady,NY,12304,42.7820055,-73.9182454,210,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:12,1,,https://www.homedepot.com/,Mercantile (Retail Other Than Malls),Retail Store,,,National Grid - Upstate NY (Niagara Mohawk),National Grid - Upstate NY (Niagara Mohawk),F - Capital,
778,Home Depot Albany #1241,161 Washington Ave Ext,,Albany,NY,12205,42.6967554,-73.8496392,210,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:13,1,,https://www.homedepot.com/,Mercantile (Retail Other Than Malls),Retail Store,,,National Grid - Upstate NY (Niagara Mohawk),National Grid - Upstate NY (Niagara Mohawk),F - Capital,
779,Home Depot Hawthorne #8456,1 Saw Mill River Rd,,Hawthorne,NY,10532,41.083166,-73.8222286,210,0,0,0,0,0,0,0,0,0,0,0,FALSE,KHPN,2/21/19 17:13,1,,https://www.homedepot.com/,Mercantile (Retail Other Than Malls),Retail Store,,,Consolidated Edison,Consolidated Edison,I - Dunwoodie,
780,Catlin Solar LLC - 68 Callahan Road,68 Callahan Rd,,Beaver Dams,NY,14812,42.2861299,-76.95123,1250.89,0,0,0,0,0,0,0,0,0,0,0,FALSE,KELM,2/21/19 17:13,1,,,Offsite Resource,Solar Farm,,,New York State Electric and Gas,,C - Central,
781,Sustainable Energy Developments - 753 Manitou Road,753 Manitou Rd,,Hilton,NY,14468,43.2840809,-77.754848,2695.68,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 17:13,1,,,Offsite Resource,Solar Farm,,,Rochester Gas and Electric,,B - Genessee,
782,"RRH Parma Solar 1, LLC",1682 Hilton-Parma Corners Rd,,Spencerport,NY,14459,43.2275389,-77.7903547,5487.3,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 17:13,2,,,Offsite Resource,Solar Farm,,,Rochester Gas and Electric,,,
783,"Norstar Solar, LLC",4834 Rome-Taberg Rd,,Rome,NY,13440,43.273765,-75.5691733,2724.48,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,2/21/19 17:13,1,,http://www.norstarus.com/,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,E - Mohawk Valley,
784,Miller Road Solar Project LLC,100 Miller Rd,,Schenectady,NY,12009,42.7342145,-73.9681455,2726.3,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:13,1,,,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
785,Western Turnpike Solar Project LLC,4645 Western Turnpike,,Altamont,NY,12009,42.7311449,-73.97104,2762.3,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:14,1,,,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
786,Home Depot Saratoga Springs #1223,3043 NY-50,,Saratoga Springs,NY,12866,43.1010158,-73.7446473,210,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:14,1,,https://www.homedepot.com/,Mercantile (Retail Other Than Malls),Retail Store,,,National Grid - Upstate NY (Niagara Mohawk),National Grid - Upstate NY (Niagara Mohawk),F - Capital,
